AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,12,7,UP  ,0712UT002,,,    ,          ,12,7,UP  ,0712UT002,,0,254787C,12,7,1,2,10,PM,ROPER               ,SALT LAKE           ,49,7,,SOUTH SALT LAKE     ,UP ROPER YD XING    ,0,B,3,2,B,1,1,4,90,2,1,8,2,YARD                ,1,2,0,10,E,1, ,1, ,2,2,2,4,8,100,3,1,0,0,1,2,1,1,,0,  ,810,56,,2012,                    ,Y,35,49C035,4,,,, , ,54,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING. (NO GATES).,,,,,PROVO SUB           ,A,2,2,
,12,6,UP  ,0612UT001,,,    ,          ,12,6,UP  ,0612UT001,,0,810331Y,12,6,3,6,51,PM,EMORY               ,SUMMIT              ,49,7,,                    ,PRIVATE (FARM)      ,0,D,1,2,1,1,1,4,80,2,2,1,1,NO. 1 MAIN.,3,4,87,39,R,4, ,1, ,2,2,2,4,8,10000,3,1,0,0,2,2,1,1,,0,  ,807,230,,2012,                    ,N,43,49C043,4,,,, , ,35,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (NO GATES).  TRAIN STRUCK THE TRUCK ON THE PASSENGER SID,"E APPROXIMATELY 6 INCHES BEHIND THE FRONT FENDER, TWISTING THE VEHICLE AROUND 180 DEGREES.  THE 2 MA",LE OCCUPANTS WERE NOT INJURED.,,,EVANSTON SUB        ,A,1,2,
,12,1,UTAX,1032012,,,    ,          ,12,1,UTAX,1032012,,1,254866N,12,1,3,9,35,AM,JORDAN VALLEY       ,SALT LAKE           ,49,7,,WEST JORDAN         ,3200 WEST,5,A,2,3,D,1,1,4,35,2,1,D,1,WEST BOUND MAIN     ,3,0,4,40,E,4,1,1,1,1,2,2,7,8,7000,2,1,0,1,1,1,1,3,,0,  ,1020304050607,485,,2012,                    ,Y,35,49C035,4,,,, , ,29,1,10,                    ,                    ,0,1,0,0,0,0,"TRAIN 39 (CONSIST 1134, 1118, 1138, 1108) WAS TRAVELING WEST BOUND ON APPROACH TO THE 3200 WEST GRAD",E CROSSING ON THE MID-JORDAN LINE.  THE GATES WERE ACTIVE AND IN THE DOWN POSITION FOR THE TRAINS MO,VEMENT THROUGH THE CROSSING.  DURING THAT TIME A MOTORIST APPROACHED THE T INTERSECTION OF 8600 SOUT,H 3200 WEST EASTBOUND.  UPON THE TRAINS ARRIVAL AT THE CROSSING THE MOTORIST WAS ALSO MAKING A RIGHT, HAND TURN AT THE INTERSECTION AND WENT THROUGH THE GATE AND WAS STRUCK BY THE TRAIN.  ,SYSTEM              ,A,1,1,
,12,7,UP  ,0712PD010,,,    ,          ,12,7,UP  ,0712PD010,,0,808164C,12,7,29,6,15,AM,SUN HARBOR          ,WALLA WALLA         ,53,8,,                    ,PRIVATE (FARM)      ,5,C,3,3,1,1,1,4,71,1,1,4,1,SINGLE MAIN         ,4,2,28,50,R,1, ,1, ,2,2,2,3,8,5000,3,1,0,0,1,2,1,1,,0,  ,8,111,,2012,                    ,N,71,53C071,4,,,, , ,33,1,3,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: DID NOT STOP.  TRAIN STRUCK THE TRAILER PORTION OF THE TRACTOR TRAILER RIG/N,O INJURIES.,,,,AYER SUB            ,A,1,2,
,12,3,BNSF,NW0312200,,,    ,          ,12,3,BNSF,NW0312200,,0,089695L,12,3,11,11,28,AM,MESA                ,FRANKLIN            ,53,8,,MESA                ,SHEFFIELD RAOD      ,0,C,2,1,1,1,1,2,45,2,1,1,1,SINGLE MAIN         ,4,5,95,50,E,3,1,1, ,2,3,2,4,8,2000,3,2,0,0,0,2,1,1,,0,  ,103,19,,2012,                    ,Y,21,53C021,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN. ,,,,,LAKESIDE            ,A,2,2,
,12,3,BNSF,NW0312201,,,    ,          ,12,3,BNSF,NW0312201,,0,101343L,12,3,12,2,55,PM,SUMAS               ,WHATCOM             ,53,8,,SUMAS               ,BOB MITCHELL AVE    ,10,C,2,3,2,1,1,4,44,2,2,1,2,7299,1,1,12,5,E,1, ,1,2,2,2,2,3,8,2000,3,1,0,0,1,2,1,1,,0,  ,807,19,,2012,                    ,Y,73,53C073,4,,,, , ,  ,1,3,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN. ,,,,,SUMAS               ,B,2,2,
,12,3,BNSF,NW0312202,,,    ,          ,12,3,BNSF,NW0312202,,0,092514H,12,3,22,6,10,PM,CENTRALIA           ,LEWIS               ,53,8,,CENTRALIA           ,FLORAL AVE          ,10,B,4,3,1,74,2,4,46,3,2,1,1,MAIN 1 TRACK,4,4,106,40,E,1,1,1,2,2,2,2,1,8,5000,3,1,0,0,2,2,1,1,,0,  ,102,0,,2012,                    ,Y,41,53C041,4,,,, , ,37,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,SEATTLE             ,A,2,2,
,12,9,PCC ,X510412,,,    ,          ,12,9,PCC ,X510412,,0,810081N,12,9,24,9,58,AM,WALLA WALLA         ,WALLA WALLA         ,53,8,,TOUCHET             ,BALM ST.            ,0,C,1,2,1,1,1,4,75,2,1,1,1,MAIN WALLULA SUB.   ,2,1,12,25,R,3, ,1,2,3,2,2,4,1,15000,3,1,0,0,1,2,1,3,,0,  ,7,446,,2012,                    ,Y,71,53C071,4,,,, , ,51,1,2,                    ,                    ,0,0,0,0,0,0,WALLA WALLA LOCAL WAS PULLING EAST WITH 12 CARS APPROACHING BALM STREET CROSSING. BELLS AND HORN WER,E SOUNDING AS A 1 TON DUALLY PICKUP PULLINGA CAR HAULER TRAILER LOADED WITH 2 VEHICLES ENTERED THE C,ROSSING. THE PICKUP CLEARED THE CROSSING BUT THE LOADED TRAILER WAS STRUCK BY THE LOCOMOTIVE DESTROY,ING THE TRAILER AND TOTALING THE 2 VEHICLES BEING HAULED. NO INJURIES WERE SUSTAINED AND THE DRIVER,OF THE VEHICLE WAS CITED FOR FAILURE TO YIELD.,WALLULA             ,A,2,2,
,12,10,SCR ,101612A170,,,    ,          ,12,10,BNSF,XXX       ,,0,085445K,12,10,16,1,31,PM,EDMONDS             ,SNOHOMISH           ,53,8,,EDMONDS             ,HWY 104,0,C,4,2,1,1,1,4,50,2,1,3,1,MAIN                ,4,1,3,40,E,4,1,1,1,1,2,2,4,8,10000,3,1,0,0,1,1,1,6,,0,  ,10206,0,,2012,                    ,Y,61,53C061,4,,,, , ,53,1,150,                    ,                    ,0,0,0,0,0,0,,,,,,SCENIC              ,A,1,1,
K,12,1,ATK ,122600,,,    ,          ,12,1,BNSF,NW0112201,,5,085633A,12,1,24,5,55,PM,TUKWILA             ,KING                ,53,8,,KENT                ,SMITH ST            ,0,C,3,2,2,1,1,4,48,4,3,B,1,MAIN TRACK 2,4,1,13,67,R,2,1,1,2,2,2,2,4,8,20000,2,1,0,5,1,1,1,6,,0,  ,1030607,144,,2012,                    ,Y,33,53C033,4,,,, , ,46,1,66,                    ,                    ,0,1,0,0,0,4,"TRAIN 509 OPERATING WITH CAB CAR C/90253 IN THE LEAD, 13 CARS AND LOCOMOTIVE E/190 IN THE REAR STRUC","K A TOW TRUCK AT MP16.18, SMITH ST CROSSING.",,,,SEATTLE             ,B,1,2,
,12,4,BNSF,NW0412200,,,    ,          ,12,4,XBWP,XXX       ,,0,933603A,12,4,22,6,30,PM,WALLULA             ,YAKIMA              ,53,8,,                    ,PRIVATE             ,2,M,1,3,6,1,2,4,70,2,1,8,4,916,1,2,0,12,E,4, ,1, ,2,2,2,2,8,1000,3,1,0,0,1,2,1,1,,0,  ,7,30,,2012,                    ,N,77,53C077,4,,,, , ,  ,1,3,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN.  #13 CRANE,,,,,AYER UP             ,A,2,2,
,12,12,BNSF,NW1212200,,,    ,          ,12,12,BNSF,NW1212200,,0,084458H,12,12,9,10,30,PM,CASHMERE            ,CHELAN              ,53,8,,                    ,CSHMR MNTR BCK RD   ,10,A,1,3,1,1,1,4,33,4,1,1,1,SINGLE MIAN         ,3,3,33,38,R,4,1,1,2,2,2,2,3,1,2000,3,1,0,0,2,2,1,1,,0,  ,306,0,,2012,                    ,Y,7,53C007,4,,,, , ,31,1,2,                    ,                    ,0,0,0,0,0,0,,,,,,SCENIC              ,B,1,2,
,12,12,BNSF,NW1212201,,,    ,          ,12,12,BNSF,NW1212201,,0,101034Y,12,12,30,10,45,PM,SEATTLE             ,KING                ,53,8,,SEATTLE             ,HANFORD ST.         ,10,A,4,3,1,5,2,2,35,4,1,1,2,1001,1,5,75,8,E,3,1,1, ,1,3,2,1,8,2000,3,1,0,0,1,2,1,1,,0,  ,102,19,,2012,                    ,Y,33,53C033,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN.,,,,,SEATTLE             ,A,2,2,
,12,1,UP  ,0112RS022,,,    ,          ,12,1,UP  ,0112RS022,,0,752768W,12,1,28,11,55,AM,STOCKTON            ,SAN JOAQUIN         ,6,7,,STOCKTON            ,MARKET STREET       ,0,K,4,2,1,1,1,2,60,2,1,1,1,NO 2 MAIN,3,2,80,25,R,2,1,3, ,1, ,2,4,8,, , ,1,0,0,2,1,1,,1,  ,1030607,500,,2012,                    ,Y,77,06C077,4,,,, , ,44,1,2,                    ,                    ,1,0,0,0,0,0,"KMNOA-25, LEAD UNIT UP7922, STRUCK A PEDESTRIAN THAT WAS STANDING ON TRACK 2 AT THE MARKET STREET CR",OSSING FACING WEST. THE PERSON WAS HOLDING ONTO A SHOPPING CART WHILE STANDING ON THE TRACK. THE PER,SON APPEARED TO BE WAITING FOR THE QFRNP-28TH TO PASS BY ON TRACK 1 AND DID NOT MOVE WHEN THE KMNOA-,25 APPROACHED ON THE SAME TRACK HE WAS STANDING ON. THE MAN KEPT LOOKING SOUTH AT THE QFRNP-28 AND D,ID NOT ACKNOWLEDGE THE HORN FROM THE KMNOA-25. CREW SAID VICTIM NEVER LOOKED NORTH TOWARDS THEIR TRA,FRESNO SUB          ,A,1,1,
,12,1,UP  ,0112RS009,,,    ,          ,12,1,UP  ,0112RS009,,1,749633M,12,1,17,12,10,AM,EAST OAKLAND        ,ALAMEDA             ,6,7,,OAKLAND             ,29TH AVENUE,20,A,3,3,2,1,1,4,38,4,1,7,4,CON AGRA LEAD       ,1,1,2,4,E,4, ,1, ,2,1,2,3,8,4000,2,1,0,1,1,2,1,1,,0,  ,710,37,,2012,                    ,Y,1,06C001,4,,,, , ,21,2,2,                    ,                    ,0,1,0,0,0,0,HIGHWAY USER'S ACTIONS: DID NOT STOP.,,,,,NILES SUB           ,A,2,2,
,12,1,BNSF,CO0112200,,,    ,          ,12,1,BNSF,CO0112200,,0,057349H,12,1,6,3,15,PM,WRAY                ,YUMA                ,8,6,,                    ,COUNTY ROAD         ,15,A,1,3,1,1,1,2,45,2,1,1,1,SINGLE MAIN         ,4,3,95,45,E,3, ,1, ,2,2,2,3,8,2500,1,1,1,0,1,2,1,1,,1,  ,711,0,,2012,                    ,Y,125,08C125,4,,,, , ,47,1,2,                    ,                    ,1,0,0,0,0,0,,,,,,AKRON               ,A,1,2,
K,12,1,ATK ,122660,,,    ,          ,12,1,BNSF,XXX       ,,1,029617R,12,1,28,7,35,PM,STOCKTON            ,SAN JOAQUIN         ,6,7,,STOCKTON            ,LINCOLN ST          ,,K,1,3,2,1,1,4,50,4,1,B,1,MAIN TRACK 1,4,1,5,55,R,3,1,1,2,1, ,2,1,8,0, , ,0,1,1,2,1,6,,0,  ,102030607,161,,2012,                    ,Y,77,06C077,4,,,, , ,40,1,134,                    ,                    ,0,1,0,0,0,0,"TRAIN 718 OPERATING WITH CAB CAR C/8307 IN THE LEAD, 5 CARS AND LOCOMOTIVE E/2006 IN THE REAR STRUCK","A PEDESTRIAN ON A BICYCLE AT MP1121.71, LINCOLN ST CROSSING.",,,,STOCKTON            ,A,2,2,
,12,12,SJVR,IX120619,,,    ,          ,12,12,SJVR,IX120619,,0,752970G,12,12,17,2,30,PM,GOSHEN              ,TULARE              ,6,7,,VISALIA             ,GOSHEN AVE          ,10,C,3,3,7,1,2,4,60,2,1,8,4,J M EAGLE           ,1,1,0,,R,4,1,1,2,2,2,2,3,8,15000,3,1,0,0,1,2,1,3,,0,  ,30607,131,,2012,                    ,Y,107,06C107,4,,,, , ,58,1,2,                    ,                    ,0,0,0,0,0,0,JOB 608X WHILE OPERATING LIGHT POWER WAS STRUCK BY A TRUCK PULLING A TRAILER AS IT WAS TRAVELING EAS,"T ON GOSHEN AVE IN VISALIA, CA.",,,,GOSHEN              ,A,2,2,
,12,11,UP  ,1112LA011,,,    ,          ,12,11,UP  ,1112LA011,,0,811077C,12,11,13,6,6,AM,MONTEBELLO          ,LOS ANGELES         ,6,7,,MONTEBELLO          ,SOUTH VAIL AVENUE   ,0,C,2,2,1,1,1,4,65,1,1,1,1,NO 2 MAIN,3,3,92,30,R,3,1,1, ,2,2,2,4,8,500,3,1,0,0,1,2,1,1,,0,  ,1030607,70,,2012,                    ,Y,37,06C037,4,,,, , ,53,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS:  STOPPED ON CROSSING (BEFORE GATES DESCENDED).  ,,,,,LOS ANGELES SUB     ,A,1,2,
,12,11,UP  ,1112LA022,,,    ,          ,12,11,UP  ,1112LA022,,1,747267G,12,11,28,8,20,AM,CHINO               ,SAN BERNARDINO      ,6,7,,CHINO               ,MONTE VISTA AVENUE  ,45,A,2,3,1,1,1,4,60,2,1,1,4,SINGLE MAIN         ,1,3,6,10,R,3, ,1, ,2,2,2,3,8,10000,2,1,0,1,1,2,1,1,,0,  ,7,37,,2012,                    ,Y,71,06C071,4,,,, , ,22,2,3,                    ,                    ,0,1,0,0,0,0,HIGHWAY USER'S ACTIONS: DID NOT STOP.,,,,,CHINO IND LD        ,A,1,2,
,12,9,NS  ,101514,,,    ,          ,12,9,NS  ,101514,,0,731994M,12,9,22,10,10,PM,SHEFFIELD           ,COLBERT             ,1,3,,                    ,PRIVATE             ,0,A,1,1,1,1,1,2,78,4,1,1,1,SINGLE MAIN TRACK   ,3,4,54,25,E,3, ,1,1,1,2,2,4,8,3000,3,2,0,0,0,2,1,1,,0,  ,8,288,,2012,                    ,N,33,01C033,4,,,, , ,18,1,2,                    ,                    ,0,0,0,0,0,0,"HIGHWAY USER VEHICLE BECAME INOPERATIVE DUE TO MECHANICAL FAILURE, CAUSING VEHICLE TO STALL FOULING ","NS MAIN LINE. TRAIN 16AAB22 WAS UNABLE TO STOP SHORT OF STALLED VEHICLE, RESULTING IN COLLISION BETW","EEN 16AAB22 AND STALLED, ABANDONED VEHICLE. NO INJURIES TO NS CREW OR DRIVER OF VEHICLE.",,,ALABAMA             ,A,1,2,
,12,11,IAIS,2012N01,,,    ,          ,12,11,IAIS,2012N01,,0,917611B,12,11,27,3,0,PM,STUART              ,ADAIR               ,19,6,,STUART              ,UTOPIA AVE          ,15,A,1,3,1,1,1,4,35,2,1,1,1,MAIN                ,3,2,18,40,R,4, ,1,2,3,2,2,3,8,3500,3,1,0,0,1,2,1,2,,0,  ,7,0,,2012,                    ,Y,1,19C001,4,,,, , ,48,1,2,                    ,                    ,0,0,0,0,0,0,,,,,,FOUR                ,A,1,1,
,12,12,ATN ,ATNCS12025,,,    ,          ,12,12,ATN ,ATNCS12025,,0,353150H,12,12,10,9,22,AM,ALBERTVILLE         ,MARSHALL            ,1,3,,ALBERTVILLE         ,HWY 431,25,A,2,3,4,1,2,4,45,2,3,9,1,MAIN                ,2,0,1,4,E,1,1,1,2,2,1,2,3,8,2500,3,1,0,0,1,2,1,3,,0,  ,30607,104,,2012,                    ,Y,95,01C095,4,,,, , ,64,1,1,                    ,                    ,0,0,0,0,0,0,RAILWAY TRACK INSPECTOR OCCUPIED CROSSING AND VEHICLE DRIVER FAILED TO STOP AND STRUCK INSPECTION TR,UCK.,,,,SYSTEM              ,B,2,2,
,12,12,ATN ,ATNCS12026,,,    ,          ,12,12,ATN ,ATNCS12026,,0,353797F,12,12,11,4,45,PM,GADSDEN             ,ETOWAH              ,1,3,,GLENCOE             ,AIR DEPOT ROAD      ,15,A,3,3,1,1,1,4,35,4,1,1,1,MAIN                ,2,3,25,10,R,2, ,1,2,2,2,2,3,8,500,3,1,0,0,2,2,1,3,,0,  ,807,0,,2012,                    ,Y,55,01C055,4,,,, , ,34,2,2,                    ,                    ,0,0,0,0,0,0,,,,,,SYSTEM              ,A,2,2,
,12,11,ATN ,ATNCS12022,,,    ,          ,12,11,ATN ,ATNCS12022,,0,639773L,12,11,14,10,23,AM,ALBERTVILLE         ,MARSHALL            ,1,3,,                    ,INDUSTRIAL BLVD     ,2,C,3,3,1,1,1,4,48,2,2,1,1,MAIN                ,2,2,4,22,R,1, ,1, ,2,2,2,3,8,5000,3,1,0,0,1,2,1,3,,0,  ,7,69,,2012,                    ,Y,95,01C095,4,,,, , ,59,1,3,                    ,                    ,0,0,0,0,0,0,"TRUCK DRIVER FAILED TO STOP, HE DID NOT LOOK AND WAS STRUCK BY TRAIN.",,,,,SYSTEM              ,A,2,2,
,12,7,TNHR,TNHR120348,,,    ,          ,12,7,TNHR,TNHR120348,,3,877050C,12,7,26,11,30,AM,ANDALUSIA           ,COVINGTON           ,1,3,,RIVER FALLS         ,HWY 55,45,C,2,3,1,1,2,3,95,2,1,1,1,MAIN                ,X,2,9,5,E,2,1,1,2,2,2,2,3,8,70000,2,1,0,3,1,2,1,3,,0,  ,203,106,,2012,                    ,Y,39,01C039,4,,,, , ,30,1,2,                    ,                    ,0,1,0,2,0,0,SEMI-TRUCK DID NOT STOP FOR LIGHTS AT CROSSING AND STRUCK CENTER OF LEAD LOCOMOTIVE AT APPROXIMATELY,45MPH,,,,TNHR                ,A,2,2,
,12,4,CSX ,102617,,,    ,          ,12,4,CSX ,102617,,0,635292E,12,4,12,9,12,PM,CORDELE             ,CRISP               ,13,3,,CORDELE             ,N. 8TH STREET,10,D,3,3,1,1,1,2,51,4,1,1,1,SINGLE MAINLINE     ,2,3,42,23,E,1, ,1,2,2,2,2,3,8,6500,3,1,0,0,1,2,1,1,,0,  ,7,243,,2012,                    ,Y,81,13C081,4,,,, , ,64,1,2,                    ,                    ,0,0,0,0,0,0,"Q02612 STRUCK A VEHICLE BEHIND THE REAR WHEEL PANEL ON THE PASSENGER SIDE, PUSHING THE VEHICLE OFF T",HE TRACK AT THE CROSSING. NO REPORTS OF ANY INJURIES TO THE VEHICLE OCCUPANT. PROTECTION ALSO AT CRO,SSING: PAVEMENT MARKINGS (RR XING SYMBOLS).,,,FITZGERALD          ,A,1,2,
,12,2,CSX ,100500,,,    ,          ,12,2,CSX ,100500,,1,050451P,12,2,7,11,45,PM,MORELAND            ,COWETA              ,13,3,,MORELAND            ,PRIVATE ROAD        ,,K,4,3,1,1,1,4,42,4,1,1,1,SINGLE MAIN         ,4,6,37,45,R,2, ,1,2,2, ,2,3,8,0, , ,0,1,0,2,1,1,,0,  ,7,94,,2012,                    ,N,77,13C077,4,,,, , ,32,1,2,                    ,                    ,0,1,0,0,0,0,Q18407 STRUCK A TRESPASSER AT A PRIVATE ROAD CROSSING. TRESPASSER WAS TRANSPORTED TO HOSPITAL.,,,,,AWP W OF A          ,A,2,2,
,12,2,CSX ,100288,,,    ,          ,12,2,CSX ,100288,,0,279704H,12,2,1,10,55,AM,LITHONIA            ,DE KALB             ,13,3,,LITHONIA            ,COFFEE ROAD         ,0,D,3,1,1,1,1,4,58,2,2,1,1,SINGLE MAIN         ,4,2,47,45,E,2, ,1,2,2,2,2,4,8,3200,3,2,0,0,0,2,1,1,,0,  ,80711,206,,2012,                    ,Y,89,13C089,4,,,, , ,33,1,2,                    ,                    ,0,0,0,0,0,0,DRIVER GOT TRUCK STUCK ON A CROSSING THAT WAS PREVIOUSLY CLOSED TO THE PUBLIC AND WAS STRUCK BY Q197,31. DRIVER WAS NOT IN TRUCK AT TIME OF IMPACT. CROSSING ALSO PROTECTED BY BARRICADE WITH ROAD CLOSED, SIGN.,,,GEORGIA             ,A,1,2,
,12,2,CSX ,100327,,,    ,          ,12,2,CSX ,100327,,2,638277M,12,2,1,8,35,PM,FITZGERALD          ,BEN HILL            ,13,3,,FITZGERALD          ,SHOP RD             ,3,D,4,3,1,1,1,4,60,4,3,1,1,SINGLE MAIN         ,2,2,72,18,R,1, ,1,2,1,2,2,2,8,1000,2,1,0,2,2,2,1,1,,0,  ,7,87,,2012,                    ,Y,17,13C017,4,,,, , ,21,1,2,                    ,                    ,0,2,0,0,0,0,DRIVER TRIED TO BEAT TRAIN OVER THE ROAD CROSSING AT SHOP RD. AND WAS STRUCK BY X23201.,,,,,FITZGERALD          ,B,2,2,
,12,11,NS  ,102184,,,    ,          ,12,11,NS  ,102184,,0,717792F,12,11,12,6,32,PM,GAINESVILLE         ,HALL                ,13,3,,GAINESVILLE         ,BRADFORD STREET     ,0,A,3,2,1,1,1,4,66,3,3,1,1,MAIN 1,4,1,13,30,E,2,1,1,2,1,2,2,4,8,1000,3,2,0,0,0,2,1,1,,0,  ,1030607,203,,2012,                    ,Y,139,13C139,4,,,, , ,63,1,2,                    ,                    ,0,0,0,0,0,0,TRAIN 981P411 TRAVELING SOUTHBOUND ON MAIN #1 TRACK WHEN VEHICLE STOPPED ON CROSSING AND WAS STRUCK,BY TRAIN.  DRIVER OF VEHICLE EXITED VEHICLE PRIOR TO IMPACT.  NO INJURIES TO CREW OR DRIVER OF VEHIC,LE.,,,PIEDMONT            ,B,2,2,
,12,8,UP  ,0812CB009,,,    ,          ,12,8,UP  ,0812CB009,,0,307649N,12,8,22,1,30,PM,LEMARS              ,PLYMOUTH            ,19,6,,LE MARS             ,18TH ST SW,0,C,4,2,1,1,1,4,89,2,1,1,1,SINGLE MAIN         ,3,2,51,30,R,1,1,1, ,2,2,2,4,8,10000,3,1,0,0,1,2,1,1,,0,  ,3060807,112,,2012,                    ,Y,149,19C149,4,,,, , ,30,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (NO GATES).  TRAIN STRUCK THE REAR PORTION OF THE TRAILE,R/NO INJURY. ,,,,WORTHINGTON SUB     ,A,1,2,
,12,8,IAIS,20120130,,,    ,          ,12,8,IAIS,20120130,,0,608021C,12,8,12,7,49,AM,OXFORD              ,JOHNSON             ,19,6,,OXFORD              ,EAGLE AVENUE        ,5,D,3,3,1,1,1,2,65,1,2,1,1,MAIN                ,3,2,53,37,R,3, ,1,2,2,2,2,5,8,5000,3,1,0,0,1,2,1,2,,0,  ,7,385,,2012,                    ,Y,103,19C103,4,,,, , ,57,2,2,                    ,                    ,0,0,0,0,0,0,TRAIN WAS APPROACHING EAGLE AVENUE TRAVELING APPROXIMATELY 37 MPH HEADING EAST. A VEHICLE WAS TRAVEL,"ING IN THE FIELD TO THE NORTH SIDE OF THE TRACKS, HEADING EAST AS WELL. VEHICLE WAS A 1989 TOYOTA TR",UCK AS IT APPROACHED EAGLE AVENUE IT HAD TO VEER TOWARD THE TRACKS TO GO AROUND A CULVERT AND THE YI,ELD SIGN TO GET ONTO EAGLE AVENUE. DRIVER DID NOT NOTICE TRAIN UNTIL THE LAST MINUTE.,,THREE               ,A,1,1,
,12,4,IAIS,2012010,,,    ,          ,12,4,IAIS,2012010,,0,608006A,12,4,16,11,58,AM,VERNON              ,JOHNSON             ,19,6,,CORALVILLE          ,DEER CREEK ROAD     ,5,C,2,3,1,1,1,3,45,2,1,1,1,MAIN                ,3,4,92,38,R,4,1,1,2,2,2,2,3,8,20000,3,1,0,0,1,2,1,2,,0,  ,3,81,,2012,                    ,Y,103,19C103,4,,,, , ,42,1,2,                    ,                    ,0,0,0,0,0,0,TRAIN STRUCK TRAILER OF A CONSTRUCTION TRUCK/TRAILER USED TO HAUL BROKEN CONCRETE ,,,,,ONE                 ,A,1,1,
,12,3,CSX ,101582,,,    ,          ,12,3,CSX ,101582,,0,625300S,12,3,12,8,25,AM,S BUSHNELL          ,SUMTER              ,12,3,,BUSHNELL            ,PRIVATE ROAD        ,0,A,4,2,1,1,1,2,72,2,1,1,1,SINGLE MAIN         ,4,3,12,48,E,1, ,1,2,2,2,2,8,8,30000,1,1,1,0,1,2,1,1,,0,  ,7,55,,2012,                    ,N,119,12C119,4,,,, , ,46,2,2,                    ,                    ,1,0,0,0,0,0,"Q45212 COLLIDED WITH MOTORIST, FATALLY INJURING DRIVER.",,,,,WILDWOOD            ,A,2,2,
,12,4,FEC ,X05040512,,,    ,          ,12,4,FEC ,X05040512,,1,272713H,12,4,5,11,35,PM,LITTLE RIVER        ,MIAMI-DADE          ,12,3,,MIAMI-DADE          ,N. W. 17TH AVENUE,5,A,2,3,1,1,1,4,75,4,1,1,1,DOUBLE MAIN TRACK   ,4,2,34,30,E,1,1,1,2,1,3,2,1,8,0,2,1,0,1,1,2,1,2,,0,  ,10206,227,,2012,                    ,Y,86,12C086,4,,,, , ,52,1,2,                    ,                    ,0,1,0,0,0,0,"DRIVER DROVE AROUND THE GATE SIGNALS, WHICH WERE FLASHING THE RED LIGHTS AND THE BELLS RINGING, AND ",WAS STRUCK BY TRAIN.  DRIVER WAS TRANSPORTED TO TRAUMA CENTER IN CRITICAL BUT STABLE CONDITION.  HIS, INJURIES WERE UNSPECIFIED.,,,SYSTEM              ,A,2,2,
,12,4,SFRV,40212,,,    ,          ,12,4,CSX ,XXX       ,,0,628280T,12,4,2,12,58,PM,HOLLYWOOD           ,BROWARD             ,12,3,,HOLLYWOOD           ,JOHNSON STREET      ,0,K,4,1,2,1,1,4,87,2,1,C,1,MAIN LINE 2,4,1,2,35,E,1,1,1,3,3, ,2,5,8,0, , ,0,0,0,2,1,6,,0,  ,102030607,243,,2012,                    ,Y,11,12C011,4,,,, , ,70,2,110,                    ,                    ,0,0,0,0,0,0,ELDERLY PEDESTRIAN PUSHING A SHOPPING CART ACROSS THE TRACKS WHEN THE WHEELS BECAME STUCK IN THE FLA,NGE WAY. PEDESTRIAN BACKED AWAY FROM THE CART PRIOR TO IMPACT BY THE TRAIN AND THEN DEPARTED THE ARE,A. NO INJURY OR EQUIPMENT DAMAGE SUSTAINED.,,,SYSTEM              ,A,2,2,
