IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,
18,3,UP,0318PD033,,,,,18,3,UP,0318PD033,,,18,3,24,4,40,AM,1,0,0,0,0,,STANFIELD,186.73,41,38,4,1,3,E,YHK3,3,1850,7,Y,YARD 047,1,,2,ARMN,110783,2,N,,,0,,1,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,2,0,0,113783,8692,H308,,0,0,0,0,H308,2,1,3,122475,,41C059,0,0,0,1,0,0,2,5,40,,,1,8,,1,,,,188,,2018,0,0,0,0,0,0,UMATILLA,59,0,0,,N,OTH,000-000-000,YHK31R-23 WAS PULLING A CUT OUT OF BOWL TRK 47 IN THE HINKLE YARD AND AFTER FAILING TO REMOVE THE SK,"ATE ON THE EAST END OF THE TRACK DERAILED 2 CARS, CAUSING EXTENSIVE DAMAGE TO BOTH CARS.",,,,,,,,,,,,,,3,45.794942,-119.258568,2,5,K,,,LA GRANDE SUB,
18,6,GNBC,G06042018,,,,,18,6,BNSF,RD0618109,,,18,6,4,3,30,AM,1,0,0,0,0,,ENID,585,40,60,4,1,8,R,GMTX,4,600,8,Y,4008,1,,2,GMTX,2108,3,,GMTX,2108,3,,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3750,0,E64L,,0,0,0,0,E64L,2,1,8,68750,,40C047,0,0,0,1,0,1,0,7,30,7,30,2,5,,3,,,,216,,2018,0,0,0,0,0,0,GARFIELD,47,0,0,,N,OTH,000-000-000,THE ENGINEER WAS PULLING LIGHT POWER THROUGH A SWITCH DURING THE MOVE A WHEEL ON GMTX 2108 CLIMBED T,HE SWITCH. THE CREW DID NOT REALIZE THE LOCOMOTIVE HAD DERAILED AND BY THE TIME THEY STOPPED IT HAD,RERAILED ITSELF.,,,,,,,,,,,,,0,36.401428,-97.897695,2,5,K,,,SYSTEM,
18,6,SKOL,180625003,,,,,18,6,SKOL,180625003,,,18,6,25,6,0,PM,1,0,0,0,0,,TULSA,0.00,40,91,2,1,0,,,2,0,6,N,OLD OSAGE MAIN,1,,3,DBUX,250424,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,12000,0,M599,,0,0,0,0,M599,3,1,0,12000,,40C143,0,0,0,0,0,0,0,,,,,1,5,,3,,,,350,,2018,0,0,0,0,0,0,TULSA,143,,,,N,OTH,000-000-000,AT 1800 ON 6-25-18 VICE PRESIDENT OF OPERATIONS WAS NOTIFIED BY THE BNSF THAT THE SKOL HAD 1 CAR DER,AILED ON THE OSSAGE MAIN IN TULSA OK. WE WAS INFORMED THAT 3 RAIL CARS HAD HAND BRAKES RELEASED BY T,RESPASSERS AND THERE WAS A WITTNESS THAT SEEN THEM AND ROLLED AWAY. 1 CAR ROLLED OFF THE END OF THE,STUB TRACK AND DERAILED (UPRIGHT)-DBUX 250424 LOAD,,,,,,,,,,,,0,36.176476,-95.983325,2,5,,,,TULSA,
18,11,BNSF,RD1118211,,,,,18,11,BNSF,RD1118211,,671791R,18,11,24,8,15,AM,7,5,0,0,0,,KIEFER,442.1,40,50,1,1,43,R,HTUL,2,10085,1,Y,SINGLE MAIN TRACK,4,27.82,1,BNSF,7577,1,,,,0,,5,0,0,0,0,0,0,0,0,0,68,0,33,0,0,0,0,0,0,0,50000,4000,M302,,0,0,0,0,M302,1,4,43,54000,,40C037,0,0,0,1,0,1,1,5,15,5,15,1,5,,1,,,,265,,2018,0,0,0,0,0,0,CREEK,37,,,,N,CWR,000-000-000,"SEMI TRACTOR TRAILER WAS CROSSING THE TRACKS AT MP 442.14, HEADING IN A WESTWARD DIRECTION AND STALL",ED WITH HIS TRAILER FOULING THE MAIN. H TULMAO1-24 IMPACTED THE PASSENGER SIDE OF THE SEMI TRAILER A,ND SHEARED IT OFF THE SEMI. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,35.944635,-96.062901,1,1,Q,,,CREEK,
18,4,UP,0418KC003,,,,,18,4,XSLR,INDUSTRY,,,18,4,6,5,45,PM,1,0,0,0,0,,OKARCHE,384.5,40,42,2,2,7,E,LVO5,1,4728,7,Y,INDUSTRY 902,1,,4,SHPX,433631,33,Y,,,0,,2,0,0,0,0,0,0,0,0,0,33,0,0,0,0,5,0,0,0,0,43383,17600,M506,,0,0,0,0,M506,4,1,7,60983,,40C073,0,0,0,1,0,1,0,4,45,4,45,1,5,,1,,,,522,,2018,0,0,0,0,0,0,KINGFISHER,73,0,0,,N,OTH,000-000-000,LVO55-06 HAD A HOLD OF 33 CARS AND WAS SHOVING THE TRAIN INTO THE CUSTOMER TRACK AT SOLARIS.  THE CR,EW WAS WALKING WITH THE SHOVE PROTECTING THE MOVEMENT WHEN HE NOTICED THE REAR 3 CARS DERAIL OFF THE,"SIDE OF THE TRACK STOPPING THE MOVE.  THREE REAR CARS WERE ON THEIR SIDE, ON THE 4TH CAR FROM THE R",EAR HAD A SET OF TRUCKS DERAILED BUT CAR REMAINED UPRIGHT.  THE INDUSTRY WAS PERFORMING WORK ON THE,"TRACK AND IT SHOULD HAVE BEEN LOCKED OUT, THEIR FAILURE TO LOCK OUT THE TRACK CAUSED DERAILMENT.  IN",DUSTRY MAINTAINS TRACK,,,,,,,,,,0,35.779161,-97.952142,2,5,K,L,,ENID SUB,
18,5,BNSF,RD0518121,,,,,18,5,BNSF,RD0518121,,,18,5,23,4,0,PM,1,0,0,0,0,,TULSA,426.2,40,89,2,1,5,E,YTUL,1,1225,7,Y,1657,1,,2,BN,575394,19,N,,,0,,2,0,0,0,0,0,0,0,0,0,4,0,25,0,0,0,0,6,0,0,1681,34000,H307,H702,0,0,0,0,H307,2,1,5,35681,,40C143,0,0,0,2,0,1,1,1,22,1,22,1,5,,1,,,,229,,2018,0,0,0,0,0,0,TULSA,143,0,0,,N,OTH,000-000-000,Y-TUL2051-23 DERAILED 6 RAILCARS IN YARD TRACK 1657. AFTER SHOVING THROUGH AND IMPROPERLY LINED SWIT,"CH, SUBSEQUENTLY DERAILED UPON CHANGING DIRECTIONS. CAUSE IS FAILURE TO CONTROL SHOVE MOVE. NO HAZAR",DOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,36.121135,-96.01038,2,5,K,,,CREEK,
18,5,BNSF,RD0518126,,,,,18,5,BNSF,RD0518126,,,18,5,26,6,0,PM,1,0,0,0,0,,MOORE,390.5,40,95,3,1,4,E,YOKC,1,767,7,Y,1232,1,,2,CCBX,57976,10,Y,,,0,,2,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,1,0,0,65000,1000,H317,,0,0,0,0,H317,2,1,4,66000,,40C027,0,0,0,0,0,1,1,,,2,3,1,5,,1,,,,174,,2018,0,0,0,0,0,0,CLEVELAND,27,,,,N,OTH,000-000-000,RCO Y-OKC2022-26 DERAILED 1 RAILCAR DURING SWITCHING OPERATIONS IN YARD TRACK 1232 DUE TO INADEQUATE,PRECAUTIONS WHILE KICKING RAILCARS. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,35.374505,-97.48314,2,5,K,,,RED ROCK,
18,5,BNSF,RD0518105,,,,,18,5,BNSF,RD0518105,,,18,5,5,2,5,AM,4,0,0,0,0,,TULSA,425.6,40,60,4,1,7,R,YTUL,3,0,7,Y,1005,1,,2,BNSF,1923,1,,,,0,,2,0,0,0,0,0,0,0,0,0,68,0,27,0,0,0,0,0,0,0,600,13998,H607,,0,0,0,0,H607,2,1,7,15148,,40C143,0,0,0,0,0,2,2,,,3,32,1,5,,1,,,,202,,2018,0,0,0,0,0,0,TULSA,143,,,,N,OTH,000-000-000,RCO Y-TUL3032-04 IMPACTED RCO Y-TUL3042-04 WHILE PULLING IN YARD TRACK 1005 DUE TO FAILURE TO COMPLY,WITH RESTRICTED SPEED. RESULTED IN TRACK AND EQUIPMENT DAMAGES. NO HAZARDOUS MATERIALS WERE RELEASE,D.,,,,,,,,,,,,,3,36.131531,-96.010115,2,5,K,,,CREEK,
18,9,BLF,20180282,,,,,18,9,FEC,X29092518,,272589E,18,9,25,6,55,PM,7,0,0,0,0,,HOLLYWOOD,349.29,12,80,3,1,27,E,BLF6,2,0,2,Y,WEST MAIN,4,2.45,1,BLF,603,1,,,,0,,1,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,14348,0,M308,,0,0,0,0,M308,1,4,27,14731,,12C011,0,0,0,1,0,1,0,6,,6,,2,3,,,,,,282,,2018,0,0,0,0,0,0,BROWARD,11,,,,Y,CWR,000-000-000,BLF 60525 WAS HEADING SOUTH WHEN IT OBSERVED A VEHICLE ON THE CROSSING AT WASHINGTON STREET.  THE VE,HICLE WAS STRUCK AT APPROXIMATELY 27 MPH.  THE VEHICLE THEN FLED THE SCENE BEFORE ANY INFORMATION CO,"ULD BE GATHERED.  FEC REPORTED 383 DOLLARS IN DAMAGES TO TRACK, SIGNALS, STRUCTURE",,,,,,,,,,,,,0,26.003599,-80.1492,1,1,B,Q,,SYSTEM,
18,11,CSX,179933,,,,,18,11,CSX,179933,,,18,11,16,5,20,AM,1,5,0,0,0,,OKEECHOBEE,893.0,12,50,1,1,38,R,Q452,1,5250,1,Y,SINGLE MAIN TRACK,4,6.1,1,CTTX,690016,113,N,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,175,0,0,0,0,7,0,0,13056,1343,M599,,0,0,0,0,M599,1,4,38,14399,,12C055,0,0,0,1,0,1,0,11,20,11,20,1,3,,1,,,,472,,2018,0,0,0,0,0,0,HIGHLANDS,55,,,,N,CWR,000-000-000,"PTC ENFORCED DUE TO A LOSS OF COMMUNICATIONS WITH THE NEARBY WIU, 907102:15.  PTC WAS TRYING TO COMM","UNICATE WITH THE WIU, BUT AFTER 19 SECONDS WITHOUT A RESPONSE, PTC APPLIED THE BRAKES.  THERE WAS NO",PRIOR WARNING TO THE CREW.  THE TRAIN WAS 2336FT FROM THE SWITCH AND THE TRAIN WAS MOVING AT 38.1 M,"PH WITH A 3626FT BRAKING CURVE.  10 SECONDS LATER, PTC DETERMINED THE TRAIN WOULD NOT STOP IN TIME B",EFORE REACHING THE SWITCH AND SO THE SYSTEM APPLIED THE EMERGENCY BRAKES,,,,,,,,,,,0,27.3471,-81.058933,1,1,,,,AUBURNDALE,
18,5,CSX,176625,,,,,18,5,CSX,176625,,,18,5,27,8,52,AM,1,0,0,0,0,,TAMPA,841.0,12,73,2,2,10,E,T802,2,13480,1,Y,2 LEAD,X,0.0,2,SCWX,9189,40,Y,,,0,,2,0,0,0,0,0,0,0,0,0,99,0,0,0,0,5,0,0,0,0,213952,23636,T207,,0,0,0,0,T207,2,X,10,237588,,12C057,0,0,0,1,0,1,0,7,17,7,17,1,3,,1,,,,87,,2018,0,0,0,0,0,0,HILLSBOROUGH,57,,,,N,CWR,000-000-000,T80224 WAS PULLING INTO TRACK Y03 WHEN CARS 40-44 DERAILED. CARS 41-43 WAS ON ITS SIDE.,,,,,,,,,,,,,,,0,27.955841,-82.389523,2,5,,,,TAMPA TERMINAL,
18,9,BNSF,RD0918204,18,9,ATK,155211,18,9,BNSF,RD0918204,,012121G,18,9,9,8,30,AM,7,0,0,0,0,,OKLAHOMA CITY,386.2,40,63,1,1,0,,,,0,,,MAIN 1 TRACK,4,34.66,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000,M304,,0,0,0,1,M304,1,4,40,200030,,40C109,0,0,0,0,0,0,0,,,,,1,5,,1,,,,60,,2018,0,0,0,0,0,0,OKLAHOMA,109,,,,,CWR,,HIGHWAY USER DROVE UNDERNEATH GATES AND WAS STRUCK BY TRAIN.,,,,,,,,,,,,,,,,35.435297,-97.508768,1,1,J,Q,,RED ROCK,
18,6,UP,0618FW007,,,,,18,6,UP,0618FW007,,413631T,18,6,6,9,5,PM,7,0,0,0,0,,OKTAHA,517.13,40,78,4,1,0,E,CREN,1,3245,1,Y,SINGLE MAIN TRACK,4,62.1,1,OFOX,301255,108,N,,,0,,2,0,0,0,2,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,33118,822,M302,,1,0,1,0,M302,1,4,0,33940,,40C101,0,0,1,1,0,1,0,2,35,2,35,1,5,,1,,,,117,,2018,0,0,0,0,1,0,MUSKOGEE,101,,,,N,CWR,000-000-000,"CRENR9-05 WAS STOPPED AT WHITMAN WHEN A WHITE JAGUAR RAN INTO THE SIDE OF THE TRAIN, CAR OFOX301255,",AT THE CROSSING.,,,,,,,,,,,,,,0,35.575424,-95.481112,1,1,Q,,,CHEROKEE SUB,
18,10,ATK,156069,,,,,18,10,CSX,179634,,620954H,18,10,31,11,26,AM,7,0,0,0,0,,PALATKA,692.6,12,0,2,1,70,E,97,2,0,2,Y,SINGLE MAIN TRACK,4,,1,AMT,16,1,,,,0,,2,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,33788,0,M302,,0,3,0,3,M304,1,4,70,33885,,12C107,3,0,0,1,1,1,1,2,34,2,34,2,3,,6,,,,60,,2018,0,2,0,1,0,0,PUTNAM,107,,,,Y,CWR,,TRAIN 97(30) ENGINES 16/89 WITH 10 CARS STRUCK A TRASH TRUCK,,,,,,,,,,,,,,,0,29.725472,-81.652022,1,1,D,J,,SANFORD,
18,10,BNSF,RD1018126,,,,,18,10,BNSF,RD1018126,,,18,10,19,1,49,PM,4,0,0,0,0,,TULSA,425.9,40,58,2,2,7,E,YTUL,1,3085,7,Y,2046,1,,2,GLCX,8053,34,Y,,,0,,1,0,0,0,0,0,0,0,0,0,16,0,45,0,0,1,0,0,0,0,12831,0,H308,,0,0,0,0,H308,2,1,7,22681,,40C143,0,0,0,1,0,2,2,7,17,7,17,3,5,,1,,,,172,,2018,0,0,0,0,0,0,TULSA,143,0,0,,N,OTH,000-000-000,Y-TUL1021-19 HAD RAILCARS IMPACT RCO Y-TUL1032-19 IN YARD TRACK 2046 DURING SWITCHING OPERATIONS DUE,TO FAILURE TO PLACE TRACK SKATE.  NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,36.126071,-96.011193,2,5,K,,,CREEK,
18,9,CSX,178989,,,,,18,9,CSX,178989,,,18,9,28,6,0,AM,5,0,0,0,0,,SELKIRK,15.0,36,52,1,3,8,E,Y396,3,0,7,Y,DRILL 3,1,0.0,2,BGCX,11790,1,N,,,0,N,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23757,100,M407,,0,0,0,0,M407,2,1,8,23857,,36C001,0,0,0,0,0,0,1,,,,,3,1,,1,,,,80,,2018,0,0,0,0,0,0,ALBANY,1,,,,N,OTH,000-000-000,CIGX 803075 RAN THROUGH THE RETARDERS ON EAST END INTO THE SIDE OF Y39627S DRAG.,,,,,,,,,,,,,,,0,42.565903,-73.854184,2,5,,,,SELKIRK,
18,3,BNSF,RD0318109,,,,,18,3,BNSF,RD0318109,,,18,3,7,11,10,AM,1,0,0,0,0,,TULSA,425.7,40,41,2,1,6,E,HTUL,3,0,8,Y,1263,1,,2,BNSF,9355,1,Y,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,500,T202,,0,0,0,0,T202,2,1,6,15500,,40C143,0,0,0,1,0,1,0,,10,,10,1,5,,1,,,,143,,2018,0,0,0,0,0,0,TULSA,143,,,,N,OTH,000-000-000,H-TULTPL1-06 DERAILED 1 LOCOMOTIVE WHILE PULLING IN YARD TRACK 1263 LIGHT POWER DUE TO TRACK BROKEN,RAIL. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,36.129857,-96.011669,2,5,K,,,CREEK,
18,2,SLWC,180202001,,,,,18,2,SLWC,180202001,,669155T,18,2,2,1,4,PM,7,0,0,0,0,,ELGIN,614.89,40,50,2,1,25,R,SLWC,3,6030,1,Y,MAIN,2,,1,WAMX,4140,1,Y,,,0,,3,0,0,0,0,0,0,0,0,0,43,0,11,0,0,0,0,0,0,0,41700,0,M302,M302,0,0,0,0,M302,1,2,25,41700,,40C031,0,0,0,1,,1,,7,10,7,10,1,5,,3,,,,1027,,2018,0,0,0,0,0,0,COMANCHE,31,,,,,OTH,000-000-000,ON FEB-2-2018 AT APPROXIMATELY 1304 SLWC JOB 101 WAS TRAVELING EASTBOUND ON THE LAWTON SUBDIVISION A,T MP 614.89 WHEN A SEMI TRUCK PULLING A LOADED LIVESTOCK TRAILER TRAVELING NORTH ON F STREET IN ELGI,"N, OK. FAILED TO STOP AT THE CROSSING. SLWC 101 CONSISTED OF 3 LOCOMOTIVES (WAMX 4140, WAMX 4160 AND","NERX 2752) WITH 54 CARS (43L, 11E). WAMX 4140 STRUCK THE SIDE OF THE LOADED LIVESTOCK TRAILER WHILE",TRUCK WAS TRAVERSING THROUGH THE CROSSING. THERE ARE NO INJURIES TO SLWC CREW OR THE DRIVER. ALL EQ,UIPMENT IS ON THE RAIL AND THERE ARE NO HAZMAT MATERIAL ON THE TRAIN. WAMX 4140 RECEIVED AN ESTIMATE,"D DAMAGE OF $25,000.00 AND WAMX 4160 RECEIVED AN ESTIMATED $15,000.00 OF DAMAGE. RAILCARS WAMX 38611",RECEIVED AN ESTIMATED $1500.00 OF DAMAGE AND RAILCAR SKOL78707 RECEIVED AN ESTIMATED $200.00 OF DAM,AGE. THERE ARE PASSIVE WARNING DEVISES AT THE CROSSING ON BOTH SIDES OF CROSSING. SLWC MANAGEMENT HA,VE OBTAINED VIDEO OF THE INCIDENT FROM A LOCAL BUSINESS THAT CONFIRMS THE TRUCK DRIVER FAILED TO YIE,LD OR STOP AT THE CROSSING.,,,,,0,34.781458,-98.293653,2,2,P,,,LAWTON,
18,9,ATK,155211,,,,,18,9,BNSF,RD0918204,,012121G,18,9,9,8,30,AM,7,0,0,0,0,,OKLAHOMA CITY,386.1,40,63,2,3,40,R,821,2,0,2,Y,MAIN #1,4,,1,AMT,22,1,,,,0,,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,0,M304,,0,1,0,1,M304,1,4,40,200030,,40C109,1,0,0,1,0,1,1,1,5,1,5,2,5,,6,,,,194,,2018,0,0,0,0,0,1,OKLAHOMA,109,,,,Y,CWR,,"TRAIN 821 OPERATING WITH LOCOMOTIVES E/22-E/77 AND 2 CARS STRUCK AN OCCUPIED VEHICLE AT MP 386.16, S",OUTH 29TH STREET CROSSING.  THE AGE OF THE DRIVER WAS NOT AVAILABLE.  BNSF SIGNAL BOX DAMAGED.,,,,,,,,,,,,,,0,35.435297,-97.508767,1,1,J,Q,,RED ROCK,
18,1,BNSF,RD0118121,,,,,18,1,BNSF,RD0118121,,,18,1,25,10,30,AM,1,1,1,0,0,,TULSA,424.0,40,51,2,1,8,R,YTUL,4,290,7,Y,YARD TRACK,1,0.00,2,UTLX,640439,5,Y,,,0,,2,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,15711,2000,H703,,0,0,0,0,H703,2,1,8,17711,,40C113,0,0,0,0,0,1,1,,,3,56,1,5,,1,,,,141,,2018,0,0,0,0,0,0,OSAGE,113,,,,N,OTH,000-000-000,RCO T-TUL1042-25 DERAILED 3 RAILROADS WHILE SHOVING YARD TRACK 303 DUE TO SWITCH NOT LATCHED OR LOCK,ED. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,3,36.151571,-96.000838,2,5,K,,,CREEK,
18,8,UP,0818PD011,,,,,18,8,UP,0818PD011,,,18,8,10,12,5,AM,1,0,0,0,0,,KLAMATH FALLS,428.2,41,88,4,2,3,E,MRVP,1,2456,1,Y,YARD 017,1,,2,UP,5653,1,,,,0,,4,0,0,0,0,3,0,0,0,0,4,0,59,0,0,0,0,0,0,0,134712,13386,T310,T319,0,0,0,0,T310,2,1,3,148098,,41C035,0,0,0,1,0,1,0,5,20,5,20,1,8,,1,,,,197,,2018,0,0,0,0,0,0,KLAMATH,35,0,0,,N,CWR,000-000-000,"MRVPW-09, LEAD LOCOMOTIVE UP5653, WHILE ATTEMPTING TO TAKE THEIR TRAIN FROM TEXUM/17 TO TRACK 2 IN T","HE KLAMATH FALLS YARD, THE FIRST THREE LOCOMOTIVES DERAILED AFTER PASSING THE SWITCH FOR TRACK 1.",,,,,,,,,,,,,,0,42.205594,-121.770998,2,5,,,,BLACK BUTTE SUB,
18,8,UP,0818PD012,,,,,18,8,UP,0818PD012,,,18,8,10,10,55,PM,1,0,0,0,0,,PORTLAND,2.1,41,70,4,1,2,R,KSED,4,2221,1,Y,YARD 031,1,,2,TTGX,953086,9,Y,,,0,,5,0,0,0,0,0,0,0,0,0,32,0,0,0,0,1,0,0,0,0,13517,695,H525,,0,0,0,0,H525,2,1,2,14212,,41C051,0,0,0,1,0,1,0,4,40,4,40,1,8,,1,,,,291,,2018,0,0,0,0,0,0,MULTNOMAH,51,,,,N,OTH,000-000-000,THE KSEDU-10 WAS BEGINNING TO PULL OUT TO DEPART THE YARD FROM TRACK 31.  THEY PULLED AHEAD APPROXIM,"ATELY 10 CAR LENGTHS AT 3 MPH, THEN STOPPED TO LINE THE 40 YARD CROSSOVER SWITCH.  THEY THEN WENT AH",EAD 2 CAR LENGTHS AT 1 MPH AND WENT INTO UDE.  CAR TTGX953086 HAD TIPPED OVER AND DERAILED.,,,,,,,,,,,,,0,45.544505,-122.684479,2,5,,,,KENTON LINE,
18,6,BNSF,NW0618114,,,,,18,6,UP,0618PD019,,,18,6,16,12,49,PM,1,56,3,0,0,,PORTLAND,1.7,41,75,2,1,7,E,KVAN,2,10307,1,Y,454,1,,2,GBRX,703962,50,Y,,,0,,3,0,0,0,0,0,0,0,0,0,77,0,27,0,0,3,0,0,0,0,9900,0,H702,,0,0,0,0,H702,2,1,7,38635,,41C051,0,0,0,1,0,1,0,4,24,4,24,1,8,,1,,,,134,,2018,0,0,0,0,0,0,MULTNOMAH,51,,,,N,OTH,000-000-000,KVANCWA2-16 DERAILED 3 RAILCARS WHILE PULLING YARD TRACK 454 DUE TO AN IMPROPERLY LINED SWITCH.  NO,HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,45.552226,-122.69463,2,5,,,,KENTON LINE,
18,1,UP,0118PD032,,,,,18,1,UP,0118PD032,,,18,1,27,4,30,AM,12,0,0,0,0,,PORTLAND,1.95,41,42,4,1,0,E,,,600,6,N,YARD 012,1,,2,TTZX,866067,1,Y,,,0,,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,2874,0,T102,,0,0,0,0,T102,2,1,6,11826,,41C051,0,0,0,0,0,0,0,,,,,3,8,,1,,,,149,,2018,0,0,0,0,0,0,MULTNOMAH,51,,,,N,OTH,000-000-000,"YPD72R-26 SWITCHED CARS INTO 12 TRACK, TRACK WAS UNEVEN CAUSING DRAWBARS TO MISALIGN AND CROSS.  RAI","LCARS TTXZ864947, TTZX866067, DWC795060 DERAILED.",,,,,,,,,,,,,,0,45.545287,-122.680817,2,5,,,,KENTON LINE,
18,1,UP,0118PD032,,,,,18,1,UP,0118PD032,,,18,1,27,4,30,AM,12,0,0,0,0,,PORTLAND,1.95,41,42,4,1,6,E,YPD7,4,1124,7,Y,YARD 012,1,,2,DWC,795060,10,Y,,,0,,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,6500,2452,T102,,0,0,0,0,T102,2,1,6,11826,,41C051,0,0,0,1,0,0,1,4,31,,,1,8,,1,,,,149,,2018,0,0,0,0,0,0,MULTNOMAH,51,,,,N,OTH,000-000-000,"YPD72R-26 SWITCHED CARS INTO 12 TRACK, TRACK WAS UNEVEN CAUSING DRAWBARS TO MISALIGN AND CROSS.  RAI","LCARS TTXZ864947, TTZX866067, DWC795060 DERAILED.",,,,,,,,,,,,,,3,45.545287,-122.680817,2,5,,,,KENTON LINE,
18,8,UP,0818PD041,,,,,18,8,UP,0818PD041,,,18,8,31,2,28,PM,11,0,0,0,0,,ARLINGTON,135.11,41,80,2,1,60,E,GSLV,2,2820,1,Y,SINGLE MAIN TRACK,5,60.7,1,UP,5519,1,,UP,5519,1,,3,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,15191,0,E74L,,0,0,0,0,E74L,1,5,60,15191,,41C021,0,0,0,1,0,1,0,7,54,8,25,1,8,,1,,,,191,,2018,0,0,0,0,0,0,GILLIAM,21,,,,N,CWR,000-000-000,"GSLVET-31, LEAD LOCOMOTIVE UP5519, REPORTED AN ELECTRICAL PANEL FIRE WITH SMOKE COMING FROM THE BACK",PANEL.  CREW REPORTED BEING NAUSEOUS AND HAVING HEADACHES.  NO DERAILMENT OR TRACK DAMAGE.,,,,,,,,,,,,,,0,45.715806,-120.252355,1,1,,,,PORTLAND SUB,
