AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,15,7,CSX ,149026,,,    ,          ,15,7,CSX ,149026,,0,147865N,15,7,9,12,30,PM,POINT PLEASANT      ,MASON               ,54,2,,GALLIPOLIS FERRY    ,PRIVATE RD.         ,0,A,1,2,6,1,1,4,84,2,2,8,1,SINGLE MAIN         ,2,1,0,27,R,4, ,1,2,2,2,2,4,8,6500,3,1,0,0,2,2,1,1,,0,  ,12,73,,2015,                    ,N,53,54C053,4,,,, , ,33,1,3,                    ,                    ,0,0,0,0,0,0,H73509 STRUCK A VEHICLE THAT PULLED OUT IN FRONT OF THEM AT THE CROSSING.,,,,,OHIO RIVER          ,A,1,1,
,15,5,CSX ,146652,,,    ,          ,15,5,CSX ,146652,,0,147944A,15,5,22,4,41,PM,HUNTINGTON          ,CABELL              ,54,2,,HUNTINGTON          ,PRIVATE ROAD        ,5,E,1,3,1,1,1,4,82,2,1,1,1,SINGLE MAIN         ,3,1,23,27,R,4, ,1,2,2,2,2,3,8,6500,3,1,0,0,1,2,1,1,,0,  ,12,47,,2015,                    ,N,11,54C011,4,,,, , ,23,2,2,                    ,                    ,0,0,0,0,0,0,B01122 STRUCK AN VEHICLE AT A PRIVATE CROSSING.,,,,,OHIO RIVER          ,A,2,2,
,15,5,CSX ,147042,,,    ,          ,15,5,CSX ,147042,,1,147566G,15,5,31,9,25,AM,BELMONT             ,PLEASANTS           ,54,2,,BELMONT             ,WESTBROOK LANE      ,2,M,3,3,1,1,1,2,75,2,1,1,1,SINGLE MAIN         ,2,2,41,28,E,2, ,1,2,2,2,2,3,8,6500,2,1,0,1,1,2,1,1,,0,  ,12,161,,2015,                    ,Y,73,54C073,4,,,, , ,55,1,2,                    ,                    ,0,1,0,0,0,0,WATER TANKER TRUCK PULLED IN FRONT OF Q31730 AND WAS STRUCK IN FRONT FENDER AND HOOD. NO INURIES OR,"DAMAGES TO CSX EQUIPMENT, MINOR DAMAGE TO WATER TANKER TRUCK.",,,,OHIO RIVER          ,A,2,2,
K,15,9,ATK ,139107,,,    ,          ,15,9,BNSF,NW0915200,,1,085652E,15,9,3,10,1,PM,TUKWILA             ,KING                ,53,8,,AUBURN              ,3RD STREET NW,,K,3,3,1,1,1,4,57,4,2,2,1,MAIN TRACK 1,5,1,13,79,E,1,1,1,1,2, ,2,1,8,0, , ,0,1,1,2,1,6,,0,  ,102030607,142,,2015,                    ,Y,33,53C033,4,,,, , ,39,1,53,                    ,                    ,0,1,0,0,0,0,"TRAIN 508 OPERATING WITH LOCOMOTIVE E/468 AND 13 CARS STRUCK A PEDESTRIAN AT MP 21.23, 3RD STREET NW", CROSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,SEATTLE             ,A,1,2,
,15,10,BNSF,NW1015200,,,    ,          ,15,10,BNSF,NW1015200,,0,104520Y,15,10,5,12,12,PM,TOPPENISH           ,YAKIMA              ,53,8,,                    ,SR223 MP 0.51,2,D,2,3,1,1,1,4,70,2,1,1,1,SINGLE MAIN         ,3,4,108,40,E,4,1,1, ,2,2,2,7,8,2000,3,1,0,0,1,2,1,1,,0,  ,102,0,,2015,                    ,Y,77,53C077,4,,,, , ,75,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,YAKIMA VALLEY       ,A,1,2,
,15,10,BNSF,NW1015202,,,    ,          ,15,10,BNSF,NW1015202,,0,104537C,15,10,12,11,45,AM,MABTON              ,YAKIMA              ,53,8,,                    ,PHILLIPS RD         ,2,C,2,3,1,1,1,2,74,2,1,1,1,SINGLE MAIN         ,3,3,107,39,R,4, ,1, ,2,2,2,3,8,5000,3,1,0,0,1,1,1,1,,0,  ,807,0,,2015,                    ,Y,77,53C077,4,,,, , ,47,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,YAKIMA VALLEY       ,A,1,2,
,15,10,BNSF,NW1015204,,,    ,          ,15,10,BNSF,NW1015204,,0,101351D,15,10,20,2,40,PM,PASCO               ,FRANKLIN            ,53,8,,                    ,OREGON AVENUE       ,3,C,1,3,2,34,2,4,60,2,1,1,2,930,1,3,110,10,E,4,1,2, ,1,2,2,7,8,2000,3,1,0,0,1,2,1,1,,0,  ,102,18,,2015,                    ,Y,21,53C021,4,,,, , ,  ,1,3,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN,,,,,LAKESIDE            ,A,2,2,
,15,11,PSAP,PSA839615G,,,    ,          ,15,11,PSAP,PSA839615G,,0,096573Y,15,11,17,6,0,AM,SHELTON             ,MASON               ,53,8,,SHELTON             ,PRIVATE             ,5,A,3,3,2,1,1,4,56,4,3,1,1,SINGLE MAIN TRACK   ,2,3,4,2,R,2, ,1,2,2,2,2,3,8,1000,3,1,0,0,1,2,1,3,,0,  ,710,500,,2015,                    ,N,45,53C045,4,,,, , ,45,1,2,                    ,                    ,0,0,0,0,0,0,A TRAIN CREW WAS SHOVING WITH CONDUCTOR ON GROUND PROTECTING MOVEMENT AND PROVIDING WARNING. AS THE ,"MOVEMENT STARTED AND ENTERED THE CROSSING, A VEHICLE APPROACHED FAILING TO YIELD FOR THE TRAIN MOVEM","ENT, THE CONDUCTOR ON THE RADIO STOPPED MOVEMENT. THE VEHICLE CONTINUED INTO AND THROUGH THE CROSSIN",G CAUSING THE RAILROAD EQUIPMENT/VEHICLE COLLISION. NO INJURIES TO THE TRAIN CREW OR DRIVER. THE DRI,VER ALSO FLED THE SCENE OF THE ACCIDENT/INCIDENT AND LOCAL POLICE DID NOT PURSUE OR CITE THE DRIVER.,BANGOR              ,B,2,2,
,15,4,NS  ,115404,,,    ,          ,15,4,NS  ,115404,,0,467359V,15,4,25,8,0,PM,NORFOLK             ,NORFOLK             ,51,2,,NORFOLK             ,GOFF ST.            ,,K,3,3,6,1,1,4,72,4,1,8,1,DOUBLE-MAIN TRACK 2,4,2,0,25,E,3,1,1,2,2, , ,1,8,0, , ,1,0,0,2,1,1,,1,  ,1030607,72,,2015,                    ,Y,710,51C710,4,,,, , ,52,1,2,                    ,                    ,1,0,0,0,0,0,NS TRAIN 236V124 STRUCK A HWY-USER (PEDESTRIAN) AT A HWY-GRADE CROSSING.,,,,,VIRGINIA            ,A,1,2,
K,15,8,ATK ,138975,,,    ,          ,15,8,CSX ,151543,,1,860600A,15,8,29,3,7,PM,WOODBRIDGE          ,PRINCE WILLIAM      ,51,2,,                    ,FEATHERSTONE RD     ,0,E,4,1,1,1,1,4,85,2,1,2,1,# 2 TRACK,4,2,8,59,E,1,1,1,2,1,2,2,4,8,10000,3,2,0,1,4,2,1,6,,0,  ,1030607,158,,2015,                    ,Y,153,51C153,4,,,, , ,39,2,211,                    ,                    ,0,0,0,0,0,1,"TRAIN 92 OPERATING WITH LOCOMOTIVES E/202-E/204 AND 8 CARS STRUCK AN UNOCCUPIED VEHICLE AT MP 86.85,", FEATHERSTONE RD CROSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,RF&P                ,A,1,2,
K,15,5,ATK ,137348,,,    ,          ,15,5,CSX ,145949,,0,623643S,15,5,7,11,7,PM,PETERBURG           ,GREENSVILLE         ,51,2,,                    ,PRIVATE ROAD        ,0,A,4,1,1,1,1,4,55,4,1,2,1,SINGLE MAIN         ,5,2,11,70,E,2, ,1,2,2,2,2,4,8,1350,3,2,0,0,1,2,1,6,,0,  ,7,197,,2015,                    ,N,81,51C081,4,,,, , ,  , ,149,                    ,                    ,0,0,0,0,0,0,TRAIN 97 OPERATING WITH LOCOMOTIVES E/193-E/817 AND 11 CARS STRUCK AN UNOCCUPIED VEHICLE AT MP 64.58,", A PRIVATE RD CROSSING.  OCCUPANT OF THE VEHICLE FLED THE SCENE.  THERE WAS NO EQUIPMENT DAMAGE.",,,,NORTH END           ,A,2,2,
,15,4,CSX ,145300,,,    ,          ,15,4,CSX ,145300,,0,860601G,15,4,23,11,36,PM,N. POSSUM POINT     ,PRINCE WILLIAM      ,51,2,,QUANTICO            ,PRIVATE ROAD        ,0,A,4,1,1,1,1,2,45,4,1,1,1,#2 MAIN,4,4,132,45,E,2,1,1,2,1,2,2,5,8,10000,3,2,0,0,0,2,1,1,,0,  ,10306,197,,2015,                    ,N,153,51C153,4,,,, , ,21,2,2,                    ,                    ,0,0,0,0,0,0,Q40123 STRUCK AN UNOCCUPIED 2013 GREY HONDA CIVIC AT CROSSING AFTER DRIVER TURNED ONTO OUR TRACKS AN,D BACAME STUCK. THE COLLISION DAMAGED THE CROSSING GATE AND FOULED THE ADJACENT MAIN FOR 4 HOURS.,,,,RF AND P            ,A,2,2,
,15,8,WC  ,862503,,,    ,          ,15,8,WC  ,862503,,1,690122G,15,8,17,2,51,AM,FOND DU LAC         ,FOND DU LAC         ,55,4,,FOND DU LAC         ,SCOTT ST            ,40,A,4,3,1,181,2,2,70,4,1,1,1,SINGLE MAIN         ,4,5,196,10,E,1,1,1,1,1,2,2,7,8,10000,2,1,0,1,1,2,1,6,,0,  ,102030607,125,,2015,                    ,Y,39,55C039,4,,,, , ,26,1,3,                    ,                    ,0,1,0,0,0,0,DRIVER FAILED TO STOP AT THE SCOTT STREET CROSSING AND WENT THROUGH THE ACTIVATED GATES AND STRUCK N,EAR THE END OF THE TRAIN.,,,,WAUKESHA            ,A,2,2,
,15,3,CP  ,1000193164,,,    ,          ,15,3,CP  ,1000193164,,0,696280C,15,3,31,5,15,PM,DE FOREST           ,DANE                ,55,4,,DE FOREST           ,STEVENSON STREET    ,2,D,2,3,6,1,1,4,59,2,1,8,1,SINGLE MAIN TRACK   ,2,2,0,13,R,4, ,1,2,1,2,2,3,8,2500,3,1,0,0,1,2,1,1,,0,  ,711,500,,2015,                    ,Y,25,55C025,4,,,, , ,47,1,3,                    ,                    ,0,0,0,0,0,0,"G64-31 WAS MOVING LITE POWER OUT OF SANIMAX, WHEN VEHICLE WAS ATTEMPTING TO PULL INTO A GARBAGE DUMP", FACILITY. DRIVER SWERVED TOO CLOSE AND FOULED THE TRACKS. CONDUCTOR AND STUDENT WERE ON THE GROUND ,PROTECTING THE CROSSING AND WERE UNABLE TO STOP THE LOCOMOTIVE IN TIME.  CP 2325 SUSTAINED MINOR DAM,AGE TO THE GRAB IRONS ON THE LOCOMOTIVE. THE VEHICLE SUSTAINED DAMAGE TO DRIVERS SIDE FRONT QUARTER ,PANEL. NO INJURIES WERE REPORTED. CROSSING PROTECTION INCLUDES ADVANCED WARNING. BASED ON POSITIONIN,M&P                 ,A,2,2,
,15,1,BNSF,CH0115204,,,    ,          ,15,1,BNSF,CH0115204,,0,069967S,15,1,21,5,40,PM,PRAIRIE DU CHIEN    ,CRAWFORD            ,55,4,,PRAIRIE DU CHIEN    ,BLACKHAWK AVE       ,0,A,3,1,1,1,1,4,33,3,2,1,1,MAIN 1 TRACK,4,2,120,32,E,4,1,1, ,2,2,2,5,8,1000,3,2,0,0,0,2,1,1,,0,  ,103,22,,2015,                    ,Y,23,55C023,4,,,, , ,65,2,2,                    ,                    ,0,0,0,0,0,0,41: UNOCCUPIED VEHICLE,,,,,AURORA              ,B,2,2,
,15,7,WSOR,X754815,,,    ,          ,15,7,WSOR,X754815,,0,178131X,15,7,17,12,35,PM,BARABOO             ,SAUK                ,55,4,,BARABOO             ,SAUK AVE            ,10,D,3,3,2,1,1,4,88,2,1,1,4,BARABOO INDUSTRIAL  ,3,2,3,1,E,4, ,1,2,2,2,2,3,8,500,3,1,0,0,2,2,1,2,,0,  ,711,500,,2015,                    ,Y,111,55C111,4,,,, , ,64,1,2,                    ,                    ,0,0,0,0,0,0,CREW WAS SHOVING TIMETABLE DIRECTION WEST ON THE BARABOO INDUSTRAIL LEAD TO SWITCH A CUSTOMER. THEY ,WERE SHOVING UP TO A CROSSING WITH POINT PROTECTION AND CROSSING PROTECTION BEING PROVIDED FROM THE ,"GROUND AT THE CROSSING, WHEN A VEHICLE TRAVELING EAST CAME AROUND A SEMI TRAILER THAT WAS PARKED NEA",R THE TRACKS. THE VEHICLE DID NOT YIELD AND WAS STRUCK LIGHTLY BY THE RAILCAR. WHICH PUT A SMALL DEN,T IN THE REAR FENDER. NO INJURIES TO THE CREW MEMBERS OR THE VEHICLE PASSENGERS. NO DAMAGE TO RR CAR,REEDSBURG           ,A,2,2,
,15,2,CSX ,141916,,,    ,          ,15,2,CSX ,141916,,0,147952S,15,2,22,2,10,PM,GUYANDOTTE          ,CABELL              ,54,2,,HUNTINGTON          ,36TH STREET,0,A,1,2,4,1,1,4,30,2,2,9,1,SINGLE MAIN         ,2,0,1,5,E,3, ,1,2,1,2,2,4,8,500,3,1,0,0,2,2,1,1,,0,  ,711,121,,2015,                    ,Y,11,54C011,4,,,, , ,61,2,1,                    ,                    ,0,0,0,0,0,0,HI-RAILER 094469 STRUCK A VEHICLE THAT STOPPED ON TOP OF THE ROAD CROSSING. PROTECTION ALSO AT CROSS,ING: ADVANCE WARNING.,,,,OHIO RIVER          ,C,2,2,
,15,8,CSX ,150120,,,    ,          ,15,8,CSX ,150120,,0,147850Y,15,8,3,10,51,AM,POINT PLEASANT      ,MASON               ,54,2,,POINT PLEASANT      ,VIAND STREET        ,25,D,2,3,1,1,1,2,89,2,1,1,1,SINGLE MAIN         ,2,2,129,20,E,4,1,1,2,1,2,2,3,8,6500,3,1,0,0,1,2,1,1,,0,  ,20306,71,,2015,                    ,Y,53,54C053,4,,,, , ,75,1,2,                    ,                    ,0,0,0,0,0,0,Q31701 STRUCK VEHICLE AT CROSSING. LEAD ENGINE CSXT 800 BENT GRAB IRON.,,,,,OHIO RIVER          ,A,2,2,
,15,8,CSX ,150182,,,    ,          ,15,8,CSX ,150182,,0,226452M,15,8,3,3,44,PM,DANVILLE            ,BOONE               ,54,2,,WHARTON             ,POND FORK ROAD      ,40,A,2,3,1,1,1,4,89,2,1,1,1,SINGLE MAIN         ,2,2,75,17,E,4,1,1,2,1,2,2,3,5,6500,3,1,0,0,1,2,1,1,,0,  ,311,135,,2015,                    ,Y,5,54C005,4,,,, , ,19,1,2,                    ,                    ,0,0,0,0,0,0,H84003 STRUCK A VEHICLE AT CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKI,NGS (STOP LINES & RR XING SYMBOLS).,,,,POND FORK           ,A,1,1,
,15,5,CSX ,146194,,,    ,          ,15,5,CSX ,146194,,0,147847R,15,5,13,1,42,PM,POINT PLEASANT      ,MASON               ,54,2,,POINT PLEASANT      ,CAMDEN AVE          ,3,A,1,3,1,1,1,2,74,2,2,1,1,SINGLE MAIN         ,2,2,118,21,E,3, ,1,2,2,2,2,3,8,2500,3,1,0,0,1,2,1,1,,0,  ,7,75,,2015,                    ,Y,53,54C053,4,,,, , ,37,2,3,                    ,                    ,0,0,0,0,0,0,DRIVER DID NOT CLEAR CROSSING FOR ON COMING TRAIN AND WAS STRUCK BY Q31613.,,,,,OHIO RIVER          ,A,2,2,
,15,8,DCTA,DCTA15001,,,    ,          ,15,8,DCTA,DCTA15001,,0,414700C,15,8,6,8,40,AM,CP NORTH LAKE       ,DENTON              ,48,5,,LAKE DALLAS         ,WEST HUNDLEY ROAD   ,15,D,3,3,E,1,1,4,88,2,1,E,1,SINGLE MAIN         ,4,0,2,52,R,1,1,1,1,2,2,2,7,8,7500,1,1,1,0,1,1,1,6,,1,  ,103050607,200,,2015,                    ,Y,121,48C121,4,,,, , ,74,1,25,                    ,                    ,1,0,0,0,0,0,VEHICLE MADE LEFT TURN FROM LAKE DALLAS DRIVE TO WEST HUNDLEY DRIVE AND WAS STRUCK BY TRAIN.  ALL RA,"ILROAD WARNING DEVICES AT THE CROSSING WERE WORKING, DRIVER DROVE THROUGH THE LOWERED ENTRANCE GATE.",,,,SYSTEM              ,A,1,1,
K,15,5,ATK ,137495,,,    ,          ,15,5,UP  ,0515SA011,,0,447636X,15,5,19,7,59,PM,AUSTIN              ,TRAVIS              ,48,5,,AUSTIN              ,STASSNEY LANE       ,0,K,3,2,1,1,1,4,81,3,1,2,1,MAIN TRACK 1,3,1,7,48,E,2,3,1,2,2, , ,4,8,0, , ,1,0,0,2,1,6,,1,  ,1030607,139,,2015,                    ,Y,453,48C453,4,,,, , ,60,1,46,                    ,                    ,1,0,0,0,0,0,"TRAIN 21 OPERATING WITH LOCOMOTIVE E/123 AND 7 CARS STRUCK A PEDESTRIAN AT MP 184.51, STASSNEY LN CR",OSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,AUSTIN              ,A,1,2,
,15,5,BNSF,KS0515202,,,    ,          ,15,5,BNSF,KS0515202,,0,014895M,15,5,24,3,16,AM,LEVELLAND           ,HOCKLEY             ,48,5,,ANTON               ,FM 0597,0,D,1,1,1,1,1,4,60,4,2,1,1,SINGLE MAIN         ,4,4,104,43,R,4,1,1, ,2,2,2,5,8,1000,3,2,0,0,0,1,1,1,,0,  ,107,22,,2015,                    ,Y,219,48C219,4,,,, , ,25,1,2,                    ,                    ,0,0,0,0,0,0,41: UNOCCUPIED VEHICLE,,,,,SYSTEM              ,A,1,2,
,15,5,BNSF,KS0515203,,,    ,          ,15,5,BNSF,KS0515203,,0,014710D,15,5,29,12,6,PM,UMBARGER            ,RANDALL             ,48,5,,                    ,ARNOT RD            ,10,A,2,3,1,1,1,4,74,2,1,1,1,MAIN 2 TRACK,5,4,55,69,R,3,1,1, ,2,2,1,1,8,1000,3,1,0,0,1,2,1,1,,0,  ,103,18,,2015,                    ,Y,381,48C381,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN ,,,,,HEREFORD            ,A,1,2,
,15,12,SCR ,151202,,,    ,          ,15,12,BNSF,XXX       ,,0,085647H,15,12,2,5,20,PM,AUBURN              ,KING                ,53,8,,AUBURN              ,37TH ST,0,A,2,1,1,1,1,3,48,3,4,2,1,M2,5,1,7,79,E,2,1,1,1,1,2,2,4,8,5000,3,2,0,0,1,2,1,6,,0,  ,1020607,47,,2015,                    ,Y,33,53C033,4,,,, , ,66,1,150,                    ,                    ,0,0,0,0,0,0,TRAIN STRUCK STOPPED VEHICLE AT GRADE CROSSING.,,,,,SEATTLE             ,A,1,1,
,15,8,BNSF,NW0815200,,,    ,          ,15,8,BNSF,NW0815200,,0,085647H,15,8,6,10,3,AM,AUBURN              ,KING                ,53,8,,AUBURN              ,37TH STREET NW,0,C,3,2,1,1,1,4,60,2,1,1,1,MAIN 2 TRACK,4,3,104,30,E,3,1,1,1,1,2,2,5,8,2000,3,1,0,0,1,2,1,1,,0,  ,102,19,,2015,                    ,Y,33,53C033,4,,,, , ,64,1,2,                    ,                    ,0,0,0,0,0,0,41: PROCEEDED GATES,,,,,SEATTLE             ,A,1,2,
,15,8,BNSF,NW0815201,,,    ,          ,15,8,BNSF,NW0815201,,0,092519S,15,8,13,12,1,AM,CENTRALIA           ,LEWIS               ,53,8,,CENTRALIA           ,LOCUST ST           ,3,M,4,3,1,1,1,4,65,4,1,1,1,MAIN 1 TRACK,5,3,113,35,E,1,1,1,2,2,2,2,1,8,2000,1,1,1,0,1,2,1,1,,1,  ,102,12,,2015,                    ,Y,41,53C041,4,,,, , ,72,1,3,                    ,                    ,1,0,0,0,0,0,13:  BICYCLE,,,,,SEATTLE             ,A,1,2,
,15,8,BNSF,NW0815202,,,    ,          ,15,8,BNSF,NW0815202,,0,085308D,15,8,25,8,30,AM,TACOMA              ,PIERCE              ,53,8,,                    ,BRIDGEPORT WAY SW   ,30,A,4,3,4,1,1,4,60,1,1,9,2,674,1,0,1,5,E,1,1,1, ,2,3,2,3,8,2000,3,1,0,0,1,2,1,1,,0,  ,306,0,,2015,                    ,Y,53,53C053,4,,,, , ,79,2,2,                    ,                    ,0,0,0,0,0,0,,,,,,SEATTLE             ,A,1,2,
,15,8,TMBL,08052015A,,,    ,          ,15,8,TMBL,08052015A,,0,852637U,15,8,5,9,35,AM,TACOMA              ,PIERCE              ,53,8,,TACOMA              ,PORT OF TACOMA ROAD ,5,C,1,3,1,1,1,4,70,2,2,7,2,200,1,1,1,2,E,1, ,1,2,1,1,1,2,8,500,3,1,0,0,1,2,1,3,,0,  ,710,174,,2015,                    ,Y,53,53C053,4,,,, , ,37,1,1,                    ,                    ,0,0,0,0,0,0,A CITIZEN OPERATING A TRACTOR-TRAILER MADE A RIGHT HAND TURN DIRECTLY IN FRONT OF TACOMA RAIL LOCOMO,TIVE TR1523. THERE ARE NO INJURIES AND DOES NOT REACH REPORTING THRESHOLD.,,,,SYSTEM              ,A,2,2,
,15,4,CSX ,145370,,,    ,          ,15,4,CSX ,145370,,0,224495Y,15,4,26,10,34,PM,COVINGTON           ,COVINGTON           ,51,2,,COVINGTON           ,PRIVATE ROAD        ,0,A,2,1,1,1,1,4,42,4,1,1,1,#2 MAIN,3,2,150,26,R,3, ,1,2,2,2,2,4,8,6500,3,2,0,0,0,2,1,1,,0,  ,7,77,,2015,                    ,N,580,51C580,4,,,, , ,  ,2,2,                    ,                    ,0,0,0,0,0,0,T15525 STRUCK AN ABANDONED VEHICLE AT PRIVATE CROSSING. MOTORIST AGE UNKNOWN.,,,,,ALLEGHENY           ,A,1,1,
K,15,1,ATK ,135860,,,    ,          ,15,1,CSX ,139592,,1,623756X,15,1,5,3,28,AM,PETERBURG           ,EMPORIA             ,51,2,,EMPORIA             ,SOUTHAMPTON ST      ,,K,1,3,1,1,1,4,44,4,1,2,1,MAIN 1,4,2,11,70,E,1,1,1,2,1, ,2,1,8,0, , ,1,1,1,2,1,6,,1,  ,1030607,146,,2015,                    ,Y,595,51C595,4,,,, , ,24,1,352,                    ,                    ,1,0,0,0,0,1,TRAIN 98 OPERATING WITH LOCOMOTIVES E/86-E/60 AND 11 CARS STRUCK A PEDESTRIAN AT MP 62.93 SOUTHAMPTO,N ST CROSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,NORTH END           ,A,1,2,
,15,1,CSX ,140856,,,    ,          ,15,1,CSX ,140856,,1,623609K,15,1,25,6,33,PM,HOPEWELL            ,HOPEWELL            ,51,2,,HOPEWELL            ,TERMINAL ST         ,15,A,3,3,2,1,1,2,33,3,1,7,4,HONEYWELL LEAD      ,1,1,12,8,R,2, ,1,2,2,2,2,3,8,6500,2,1,0,1,1,2,1,1,,0,  ,711,179,,2015,                    ,Y,670,51C670,4,,,, , ,48,1,2,                    ,                    ,0,1,0,0,0,0,MOTORIST ATTEMPTED TO GO OVER CROSSING AND WAS STRUCK BY TRAIN THAT WAS SHOVING. PROTECTION ALSO AT ,CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,HOPEWELL            ,A,2,2,
,15,1,CSX ,140872,,,    ,          ,15,1,CSX ,140872,,0,623683P,15,1,31,7,51,AM,CHESTER             ,CHESTERFIELD        ,51,2,,CHESTER             ,CURTIS ST           ,0,C,4,1,1,1,1,4,17,1,1,1,1,# 1 MAIN,4,2,32,30,E,2,1,1,2,2,2,2,4,8,40000,3,2,0,0,0,2,1,1,,0,  ,103060711,132,,2015,                    ,Y,41,51C041,4,,,, , ,45,1,2,                    ,                    ,0,0,0,0,0,0,Q13029 STRUCK A SEMI AT CROSSING. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS, (STOP LINES & RR XING SYMBOLS).,,,,NORTH END           ,A,1,1,
,15,12,BNSF,NW1215202,,,    ,          ,15,12,BNSF,NW1215202,,0,085661D,15,12,23,11,15,PM,AUBURN              ,KING                ,53,8,,AUBURN              ,C ST SW GSA TRK     ,10,A,1,3,2,4,2,2,37,4,3,1,2,2500,1,2,2,1,E,3, ,2, ,2,2,2,3,8,2000,3,1,0,0,1,2,1,1,,0,  ,711,0,,2015,                    ,Y,33,53C033,4,,,, , ,64,1,3,                    ,                    ,0,0,0,0,0,0,,,,,,SEATTLE             ,B,2,2,
,15,12,BNSF,NW1215203,,,    ,          ,15,12,BNSF,NW1215203,,3,085166P,15,12,27,5,40,PM,CLE ELUM            ,KITTITAS            ,53,8,,                    ,LEISURE LAND CON.   ,0,A,2,1,1,1,1,4,23,3,6,1,1,SINGLE MAIN         ,4,3,114,33,R,3,1,1, ,2,2,2,5,7,2000,3,2,0,3,3,2,1,1,,0,  ,103,48,,2015,                    ,Y,37,53C037,4,,,, , ,  ,1,2,                    ,                    ,0,3,0,0,0,0,DRIVER AGE UNKNOWN  41: PRECEDED GATES  43: SNOW,,,,,STAMPEDE            ,C,2,2,
,15,11,BNSF,NW1115202,,,    ,          ,15,11,BNSF,NW1115202,,0,092259B,15,11,28,2,15,PM,BURLINGTON          ,SKAGIT              ,53,8,,BURLINGTON          ,WALNUT ST           ,2,A,2,3,1,1,1,2,35,2,1,1,1,SINGLE MAIN         ,2,4,102,11,R,2, ,1, ,2,2,2,3,8,2000,3,1,0,0,1,2,1,1,,0,  ,711,0,,2015,                    ,Y,57,53C057,4,,,, , ,60,2,2,                    ,                    ,0,0,0,0,0,0,,,,,,BELLINGHAM          ,A,1,2,
,15,11,UP  ,1115PD006,,,    ,          ,15,11,FRRV,XXX       ,,0,808925X,15,11,10,6,10,PM,KENNEWICK           ,BENTON              ,53,8,,KENNEWICK           ,HWY 395,20,D,2,3,2,1,1,4,47,4,2,1,4,KALAN INDUSTRIAL LEA,1,2,11,3,R,3, ,1,3,2,2,2,3,8,3000,3,1,0,0,1,2,1,1,,0,  ,7,40,,2015,                    ,Y,5,53C005,4,,,, , ,30,1,3,                    ,                    ,0,0,0,0,0,0,PICKUP TRUCK DISREGARDED WARNING DEVICE.  ,,,,,KALAN IND LD        ,A,1,2,
,15,11,WWR ,201501,,,    ,          ,15,11,WWR ,201501,,0,396778V,15,11,20,10,15,AM,CENTRALIA           ,LEWIS               ,53,8,,CENTRALIA           ,SOUTH STREET        ,15,A,3,3,2,1,1,2,40,2,1,1,1,CENTRAILA MAIN      ,X,1,5,5,E,1, ,1,2,2,2,2,3,5,15000,3,1,0,0,1,2,1,3,,0,  ,711,137,,2015,                    ,Y,41,53C041,4,,,, , ,76,1,2,                    ,                    ,0,0,0,0,0,0,SHOVING MOVE OVER XING. CAR DRIVER FAILED TO YIELD AND WAS STRUCK IN PASSENGER DOOR BY COUPLER. NO D,AMAGE TO RAIL EQUIPMENT. NO INJURIES.,,,,CHEHALIS            ,A,2,2,
